id,Airline,Flight,AirportFrom,AirportTo,DayOfWeek,Time,Length,Delay
457368,AA,1150,SNA,ORD,1,705,240,0
448137,WN,361,MDW,IAD,7,1195,105,1
199195,DL,1476,PBI,DTW,7,942,178,1
333895,OO,6527,ORD,COS,1,593,153,0
363414,OH,6649,CVG,DTW,2,1175,90,1
221994,B6,1295,BOS,PIT,1,1195,105,1
289363,OH,6583,MDW,MSP,5,985,96,1
509263,AS,4,SEA,DCA,4,520,299,0
371553,OO,6908,ORD,DAY,3,643,60,1
516309,B6,309,IAD,FLL,4,886,157,1
459890,WN,664,STL,RSW,1,835,145,1
124518,UA,494,ORD,BOS,3,550,139,0
298932,FL,930,ATL,JAX,6,540,63,1
236313,DL,1159,MLB,ATL,2,1023,101,1
378779,OO,4502,SLC,DEN,3,1020,85,1
254566,WN,764,MCO,BDL,3,1065,155,1
364178,MQ,4126,ORD,TRI,2,1225,115,0
353212,CO,692,EWR,MCO,2,645,175,1
48894,OH,6350,DSM,MSP,5,1020,66,1
413064,EV,5030,ATL,AGS,5,910,55,1
238964,OH,6376,LGA,CVG,2,1170,148,0
201642,YV,2749,PHX,SBA,7,1069,90,0
419740,EV,7105,IAD,LGA,6,497,77,0
80738,DL,1882,SLC,DTW,7,1041,213,0
289235,9E,3713,SWF,DTW,5,980,118,0
289703,OO,6661,MOD,SFO,5,1002,33,0
422696,UA,311,DEN,EGE,6,676,52,1
449837,OO,6848,SFO,SBA,7,1363,76,1
357047,DL,1306,TUS,ATL,2,841,207,0
441214,XE,2007,TUS,IAH,7,830,139,0
427715,MQ,4575,CLT,LGA,6,975,115,1
258155,US,373,CLT,DFW,3,1331,163,0
115777,9E,4139,BIS,MSP,2,1018,82,0
298467,WN,1274,DAL,AUS,6,515,55,1
177903,9E,4001,MEM,DAL,6,565,96,0
6428,DL,651,MDW,ATL,3,675,114,1
390189,WN,379,MCO,MDW,4,645,170,0
216090,B6,402,MSY,BOS,1,879,189,0
363048,US,1402,RSW,CLT,2,1155,113,0
200422,EV,5462,HSV,ATL,7,1008,60,1
382539,WN,2805,DEN,AUS,3,1220,125,1
122301,MQ,3672,SDF,MIA,3,435,155,0
471249,WN,2437,BWI,ALB,2,465,70,0
57914,AA,1894,SFO,LAX,6,585,90,0
377134,FL,1460,MCO,MDW,3,933,158,1
61099,DL,2943,EWR,ATL,6,765,149,0
261564,UA,510,SFO,SEA,4,499,133,0
499137,WN,849,PIT,LAS,3,955,310,1
156726,DL,1516,DEN,ATL,5,375,170,0
104436,CO,292,EWR,MCO,2,405,174,0
269206,US,1990,CLT,IND,4,890,105,0
451643,9E,3958,GRB,DTW,1,420,87,0
387959,DL,2589,ATL,MCI,4,530,149,0
35803,EV,5233,BTR,ATL,5,345,97,0
25843,WN,1185,SFO,DEN,4,755,150,1
61450,WN,2955,DEN,SMF,6,785,160,1
26133,DL,2752,TPA,LGA,4,775,158,1
261959,US,1223,DCA,PBI,4,515,159,0
409232,WN,2003,SJC,ONT,5,690,65,0
439713,9E,3721,CLE,JFK,7,750,119,0
420343,FL,739,MKE,MSP,6,531,77,1
153721,US,1189,DCA,MCO,4,1155,137,0
479679,AA,455,ORD,LAX,2,905,265,1
457587,MQ,4212,ORD,BUF,1,715,95,0
18875,OO,4871,BIS,SLC,4,400,121,1
16192,MQ,4692,JFK,CMH,3,1200,125,1
327195,AA,533,IAH,DFW,7,1205,75,0
513552,9E,3743,BOS,RDU,4,740,137,0
472929,MQ,3974,BNA,ORD,2,550,100,1
169807,CO,1869,SFO,IAH,5,1050,209,0
267405,OO,4777,PSC,SLC,4,795,90,0
277049,MQ,3807,ORD,ATL,5,360,120,1
359183,OH,6632,DCA,LEX,2,959,103,1
171705,AS,129,SEA,FAI,5,1150,235,1
278644,MQ,3396,MAF,DFW,5,430,75,0
331371,OO,6264,SFO,SBP,1,461,68,1
398955,MQ,3675,CMH,MIA,4,1100,170,0
153958,CO,624,CLE,EWR,4,1170,94,1
145288,OO,6263,FAT,SFO,4,711,66,1
521083,XE,2808,XNA,EWR,4,1135,169,1
404085,WN,1745,SEA,DEN,5,420,160,0
57960,WN,141,ALB,BWI,6,585,75,1
288630,DL,1836,DTW,BWI,5,945,104,0
16227,WN,46,ABQ,LAS,3,1200,95,1
365969,WN,330,MDW,HOU,3,360,175,1
465443,DL,2887,TPA,LAX,1,1130,333,1
63005,AS,583,SNA,PDX,6,885,148,0
309252,DL,1874,ATL,IAD,6,1145,108,1
221264,UA,939,DEN,SAN,1,1150,147,0
247627,WN,1642,HOU,BNA,3,695,105,1
194319,FL,520,TPA,BWI,7,684,130,0
336917,CO,1027,IAH,CLT,1,745,146,1
141491,WN,1122,DEN,OAK,4,515,175,1
69890,UA,449,ALB,ORD,7,460,145,0
413092,WN,2069,MCO,MHT,5,910,165,0
315319,WN,655,SLC,LAS,7,570,85,1
148625,OO,6457,SNA,SFO,4,888,80,1
17065,AA,10,LAX,JFK,3,1290,305,1
43007,CO,1558,SNA,IAH,5,710,186,1
151711,CO,1800,FLL,EWR,4,1050,177,1
306179,DL,1738,SRQ,ATL,6,953,101,0
474713,FL,943,BWI,ROC,2,645,71,0
207699,MQ,3620,ORF,MIA,1,445,155,0
59340,US,658,SFO,PHL,6,665,315,0
536645,HA,5,LAS,HNL,5,1045,405,1
393753,WN,251,BWI,SLC,4,830,300,1
416097,WN,2531,LBB,DAL,5,1130,60,1
292871,OO,6919,MKE,ORD,5,1165,49,1
114639,OO,6970,SFO,SMF,2,957,44,1
26977,OH,6369,CVG,ATL,4,817,108,0
122236,WN,274,ISP,MCO,3,430,170,0
414409,US,934,PHX,DTW,5,995,226,0
338698,MQ,3060,LAX,FAT,1,840,60,0
200512,AA,2578,SFO,LAX,7,1015,80,0
150702,DL,1877,ORD,ATL,4,996,124,1
176709,YV,7235,IAD,ALB,6,495,70,0
94096,WN,3814,MCO,RSW,1,790,50,0
516632,UA,679,ORD,SAN,4,901,266,1
306459,EV,5190,ATL,TLH,6,970,64,1
366364,DL,1872,TPA,ATL,3,380,90,0
43288,9E,3733,ATL,IAH,5,725,140,1
461837,EV,5025,ATL,BTR,1,940,101,1
392302,AA,617,DFW,SAN,4,755,195,1
399332,AS,67,SIT,JNU,4,1125,40,0
495304,WN,3147,SLC,BWI,3,750,250,1
273732,DL,1161,ATL,SNA,4,1130,306,0
488928,AS,582,PDX,SNA,3,425,144,0
283501,DL,314,MIA,ATL,5,678,116,0
454125,UA,90,SFO,EWR,1,535,335,0
302200,WN,1365,BOI,LAS,6,720,100,1
34720,AS,221,SFO,SEA,4,1245,122,0
173362,EV,7103,ORD,CAE,5,1265,109,0
237126,DL,1624,ATL,BWI,2,1065,114,1
381830,OO,6858,DEN,HSV,3,1176,146,0
363227,WN,3047,PHX,DEN,2,1165,105,1
8388,WN,1228,LAX,SAT,3,780,165,1
525694,DL,1879,LGA,FLL,5,430,195,1
272083,OO,4620,HLN,SLC,4,1040,77,0
246489,UA,708,SFO,PHX,3,635,120,0
193666,WN,2280,RDU,FLL,7,650,125,1
1271,WN,2116,PIT,BWI,3,400,75,1
377797,AA,1662,LAS,ORD,3,970,210,0
169548,WN,641,PIT,PHL,5,1035,90,0
518921,XE,2411,CLE,ATL,4,1020,110,0
514812,DL,116,TPA,ATL,4,807,96,0
398388,US,733,CLT,MCO,4,1070,95,1
473308,OO,6509,TUS,LAX,2,571,92,0
223227,9E,3712,DTW,PVD,1,1315,112,0
68794,CO,1121,BOS,EWR,7,390,78,0
147685,FL,1485,DTW,MCO,4,839,156,0
286858,AA,1074,DFW,ATL,5,855,125,0
148971,F9,374,DEN,MKE,4,905,132,0
332351,YV,2775,ELP,PHX,1,510,99,0
383067,CO,667,SEA,ANC,3,1265,210,1
373589,EV,7124,IAD,ALB,3,745,72,0
20769,AA,1646,TUL,DFW,4,500,80,0
126199,B6,641,JFK,SFO,3,645,393,1
438126,EV,5530,GTR,ATL,7,667,73,0
87427,DL,2266,PHX,SLC,1,450,104,0
179546,F9,516,PDX,DEN,6,660,142,1
396140,9E,3654,ICT,MSP,4,960,111,0
134653,US,1630,CLT,LGA,3,1095,115,1
279416,US,162,CLT,SAN,5,470,317,0
170345,WN,838,DEN,PHX,5,1075,120,1
525264,WN,880,STL,LAS,5,405,235,0
230942,DL,2097,ATL,MIA,2,730,112,0
101996,FL,951,BWI,FLL,1,1220,155,1
420187,9E,4309,ATL,IAH,6,525,152,0
157009,CO,561,SAT,EWR,5,390,212,0
102142,9E,3688,ATL,ALB,1,1235,140,1
132530,WN,3059,PDX,SLC,3,985,105,1
150281,YV,2881,PHX,ABQ,4,975,70,0
435077,WN,2765,MDW,BNA,7,505,85,1
256352,WN,3575,MCI,LAS,3,1165,195,1
406870,B6,1048,JFK,ROC,5,570,83,0
108888,WN,1021,MSY,HOU,2,640,75,0
453305,YV,7301,IAD,PVD,1,497,75,0
45256,XE,2769,IAH,ELP,5,826,118,0
75307,UA,660,DEN,EWR,7,750,225,0
195527,B6,1126,FLL,RDU,7,745,119,1
380186,FL,1226,PIT,FLL,3,1089,165,0
508709,UA,491,DEN,PHX,4,491,128,0
470858,XE,2343,CLT,IAH,2,445,176,0
215133,OO,4569,MSP,FAR,1,825,62,1
236154,XE,2901,ORF,IAH,2,1015,209,1
177675,AA,1769,LGA,MIA,6,550,200,0
260847,EV,5161,CHA,ATL,4,460,59,0
450869,EV,5364,MGM,MEM,1,375,79,1
237034,DL,1622,DTW,BOS,2,1060,120,1
503164,EV,5401,ATL,ICT,3,1165,151,1
82950,9E,3654,MSP,FNT,7,1160,90,1
151898,EV,5355,XNA,DTW,4,1056,128,1
141745,UA,675,ORD,DEN,4,527,170,0
494791,AA,874,LAX,ORD,3,725,245,1
531969,WN,1987,LAS,PHX,5,765,70,0
434457,9E,3846,ATL,CLT,7,475,92,0
470615,AA,394,ORD,LGA,2,435,120,0
132760,WN,52,FLL,HOU,3,995,180,1
473159,MQ,2703,DFW,MOB,2,565,90,1
478474,EV,4990,BHM,ATL,2,840,65,1
269814,WN,822,BOS,BWI,4,920,90,1
123365,AA,39,SFO,HNL,3,495,345,0
335688,B6,523,EWR,MCO,1,683,165,1
362609,OH,6464,CVG,CLT,2,1135,92,0
166159,MQ,2862,DFW,DSM,5,860,110,0
408677,UA,906,SFO,ORD,5,665,246,1
280172,DL,2192,TPA,DTW,5,510,158,0
417320,US,26,OGG,PHX,5,1320,344,0
363269,AA,2418,DFW,TUL,2,1170,60,0
367330,OH,6426,OMA,LGA,3,425,194,0
120771,OO,6314,CIC,SFO,3,360,65,0
465389,WN,323,TPA,BHM,1,1125,85,1
414236,FL,447,MSY,ATL,5,985,81,1
63825,US,933,PIT,CLT,6,935,92,0
394916,CO,391,MIA,IAH,4,895,183,0
64887,WN,2572,TPA,JAX,6,1005,50,1
325181,UA,222,ORD,BDL,7,1094,129,1
529752,EV,5320,ICT,ATL,5,650,127,0
179401,WN,2411,STL,LIT,6,650,65,0
183244,AA,454,ORD,RDU,6,880,110,0
485239,OO,4841,SLC,ABQ,2,1195,103,1
350731,WN,3224,CLE,MDW,2,515,85,0
147254,MQ,3963,ORD,BNA,4,815,90,0
271228,WN,767,LAS,SMF,4,995,90,1
368512,WN,244,CMH,LAS,3,485,280,1
369213,WN,1025,LAS,ONT,3,520,55,1
356964,AS,866,KOA,SEA,2,840,337,0
44058,DL,1966,ATL,CMH,5,765,90,0
4206,AA,721,LGA,DFW,3,555,260,0
404,OO,6586,PSP,DEN,3,360,131,0
304999,OH,6555,JFK,CLT,6,885,144,0
438901,US,702,PHX,PHL,7,705,265,1
51714,UA,815,OMA,DEN,5,1168,107,0
22580,US,1616,CLT,EWR,4,590,115,1
4241,OO,6442,PSP,LAX,3,555,47,1
250705,MQ,4588,LGA,MSP,3,865,180,0
245382,WN,817,SJC,MDW,3,575,255,1
324093,FL,686,ICT,ATL,7,1038,122,0
252708,9E,4016,MDW,DTW,3,971,84,1
25808,AA,818,LAX,STL,4,755,210,1
356089,XE,2354,SDF,CLE,2,790,65,0
416020,OO,6358,LAX,SBA,5,1124,40,0
381781,HA,398,HNL,KOA,3,1175,43,1
273345,DL,1761,ATL,MSY,4,1105,105,1
204791,AA,1377,ORD,SEA,7,1265,260,1
23415,WN,2807,ONT,LAS,4,630,60,0
132874,AA,1802,SAT,DFW,3,1005,70,1
470894,B6,418,PBI,BOS,2,450,172,0
149545,WN,229,PHX,ABQ,4,935,65,1
30665,AA,1372,MIA,RDU,4,1015,125,1
350427,UA,958,SEA,ORD,2,504,236,0
72461,DL,1831,SLC,MCO,7,605,257,0
292474,FL,159,IND,BWI,5,1145,100,0
444130,AA,1158,DFW,SAT,7,990,70,1
365212,YV,2691,CLT,SDF,2,1345,89,0
202867,OO,6989,DEN,COS,7,1136,33,0
11503,FL,871,ATL,MSP,3,949,155,0
456314,YV,2711,PHX,FAT,1,650,103,1
152043,EV,5268,DTW,ELM,4,1065,78,0
375482,OO,6489,DEN,DRO,3,845,62,1
203993,XE,2922,IAH,GRR,7,1195,153,0
120474,9E,3804,CLE,ATL,3,335,128,0
393632,FL,508,LGA,MKE,4,825,136,1
251201,MQ,4485,LGA,DTW,3,890,125,0
48329,MQ,4527,DCA,RDU,5,990,65,0
49118,WN,3575,BNA,MCI,5,1030,105,0
414358,WN,2953,SEA,SJC,5,990,125,1
470039,EV,5522,ICT,ATL,2,408,137,1
171306,OO,6295,IAD,COS,5,1130,230,0
390765,YV,2673,ILM,CLT,4,675,69,0
403816,DL,2490,PDX,MSP,5,410,195,0
525263,WN,2443,MHT,MCO,5,405,205,0
528156,US,1989,CLT,RSW,5,564,118,1
116367,EV,5475,CSG,ATL,2,1046,49,1
512319,YV,7249,ORD,CLT,4,676,107,0
20455,WN,1142,MSY,BWI,4,480,140,0
426981,DL,2973,MSP,ATL,6,930,155,0
531412,DL,1177,RDU,ATL,5,735,93,0
25286,EV,5547,ATL,VPS,4,726,73,0
264850,B6,294,LGB,SEA,4,665,161,0
77382,WN,1945,MSY,BHM,7,865,60,0
209347,EV,5117,ATL,FAY,1,525,85,0
195965,US,333,TUS,PHX,7,770,51,0
459266,AA,2465,BOS,DFW,1,805,265,0
503137,OO,6904,MLI,ORD,3,1164,56,1
449777,OO,6853,SFO,EUG,7,1347,88,0
231909,MQ,3213,LIT,DFW,2,785,80,0
118610,OO,6420,DEN,MAF,2,1174,96,0
468895,EV,5366,SGF,ATL,2,360,120,1
464344,EV,5567,IAH,ATL,1,1067,128,0
422149,UA,902,DEN,IAD,6,645,197,0
378063,AA,180,LAX,JFK,3,985,310,1
141335,F9,377,MKE,DEN,4,510,155,0
390800,YV,2904,CLT,ILM,4,679,54,0
49343,CO,1408,CLT,EWR,5,1042,127,0
8607,FL,38,ATL,MDW,3,791,111,0
324316,B6,1309,JFK,IAD,7,1050,82,0
140257,DL,2122,DTW,BOS,4,455,127,0
192296,9E,3717,HOU,ATL,7,576,116,0
277176,WN,102,SMF,PHX,5,360,105,1
103207,EV,5014,ICT,ATL,2,330,132,0
341018,9E,4278,AMA,MEM,1,965,121,0
117331,DL,2019,LGA,MSP,2,1100,195,0
303427,OO,6289,MLI,DEN,6,791,140,1
285409,OO,6273,LAX,SEA,5,777,164,1
173162,AA,2483,DFW,LAX,5,1245,200,0
190879,MQ,4482,RDU,DCA,7,500,60,0
462921,B6,747,BDL,MCO,1,996,179,0
409268,DL,2653,LGA,TPA,5,694,186,0
208861,CO,1041,SAN,IAH,1,505,185,1
275183,DL,2482,MSP,DTW,4,1205,105,1
313448,WN,2205,SAN,OAK,7,470,85,0
438752,UA,43,DEN,HNL,7,699,458,0
426559,XE,5906,DSM,ORD,6,902,81,0
371330,FL,853,ATL,MCO,3,630,95,0
433748,OO,6390,BUR,SFO,7,432,82,0
416990,EV,5595,ATL,EWN,5,1236,87,0
304153,WN,1549,TPA,IND,6,835,140,0
293862,OH,6364,CVG,MDT,5,1225,82,1
12585,WN,1018,LAX,OAK,3,1005,75,0
373908,CO,90,LAX,EWR,3,765,300,1
511984,MQ,4504,LGA,BOS,4,660,70,0
468915,FL,143,DTW,ATL,2,360,135,0
23538,FL,298,HOU,ATL,4,639,112,0
308389,YV,2750,PHX,ONT,6,1080,77,0
103603,US,2158,DCA,LGA,2,360,60,0
84796,DL,1129,ATL,ORF,7,1307,98,1
62132,EV,4985,ATL,LIT,6,829,100,0
447954,WN,8,BWI,ALB,7,1185,70,0
366137,FL,29,MDW,ATL,3,367,125,1
307136,XE,2672,DSM,IAH,6,1011,142,1
61524,WN,2806,SJC,BUR,6,790,60,0
435286,WN,1006,SJC,LAX,7,515,75,0
258783,OH,6379,BOS,JFK,4,360,88,1
376196,US,429,PHX,OGG,3,885,394,1
70824,AA,1543,BNA,DFW,7,515,130,0
488294,9E,3963,ORD,MEM,3,395,112,1
463364,OH,6350,DSM,MSP,1,1020,69,1
448402,CO,816,EWR,MSY,7,1215,218,0
529551,B6,46,MCO,JFK,5,638,142,0
415220,XE,5943,ATL,ORD,5,1050,133,1
358942,FL,791,ATL,STL,2,942,98,0
317039,DL,724,SNA,ATL,7,665,246,1
190212,MQ,3054,LAX,SBA,7,460,40,0
79392,FL,193,DCA,ATL,7,972,125,0
398172,B6,508,FLL,EWR,4,1060,177,1
60523,EV,4944,DTW,CAK,6,730,58,0
2349,WN,3415,OAK,SAN,3,455,85,0
123713,MQ,4582,LGA,CLT,3,510,125,1
501762,OO,6767,OKC,ORD,3,1088,122,1
22962,AS,872,ANC,OGG,4,610,368,0
465231,AA,784,MFE,DFW,1,1115,95,0
467128,WN,393,OAK,SNA,1,1220,80,1
248933,EV,5043,HPN,ATL,3,769,156,0
279758,WN,711,SAT,LAS,5,485,175,1
345580,WN,56,HOU,DAL,1,1200,55,1
358160,US,2133,BOS,LGA,2,900,76,0
468423,DL,2454,LAX,ATL,1,1375,249,1
293063,MQ,3217,SHV,DFW,5,1175,60,1
511351,WN,2970,TPA,FLL,4,625,60,1
187724,UA,959,ORD,DEN,6,1215,159,0
437899,WN,3379,RDU,STL,7,655,140,0
183724,WN,2861,BDL,BWI,6,905,70,1
28910,CO,807,DFW,IAH,4,920,70,0
107580,EV,5381,MEM,LIT,2,570,56,1
532048,WN,1661,RNO,PHX,5,770,100,1
357049,FL,961,MCO,CAK,2,841,137,1
478811,OH,6301,CVG,DFW,2,860,162,0
263188,DL,1495,ATL,EYW,4,580,124,0
509665,9E,3835,LGA,SAV,4,540,155,0
163362,YV,2724,AUS,CLT,5,710,151,0
226496,AA,1572,DFW,IAD,2,495,165,0
399901,WN,485,HOU,BNA,4,1150,105,1
193367,DL,1692,TPA,DTW,7,632,158,1
226660,WN,309,TPA,MCI,2,500,175,0
123299,OO,4601,IDA,SLC,3,490,56,0
289097,OH,6400,CVG,CLE,5,970,72,0
424660,OO,4830,MSO,SLC,6,790,83,0
72533,FL,790,STL,ATL,7,608,89,1
211601,OO,6835,SMF,LAX,1,642,83,1
94123,UA,732,ORD,JAX,1,792,147,0
174659,EV,7106,ROC,IAD,6,370,80,1
498484,FL,1020,MCO,BOS,3,920,165,1
448120,WN,1301,IND,DEN,7,1195,180,1
272847,US,983,ORD,CLT,4,1079,115,1
224755,FL,931,JAX,ATL,2,400,77,0
473532,OO,6548,ORD,ASE,2,585,170,1
39217,MQ,3956,CID,ORD,5,515,65,0
447569,EV,7139,JFK,IAD,7,1167,83,0
371322,EV,5247,ATL,BHM,3,630,57,1
153788,AA,349,DFW,SNA,4,1160,195,1
537278,WN,1367,BNA,BDL,5,1085,135,1
256652,DL,2887,ATL,ABQ,3,1182,225,0
335650,WN,1070,MDW,BUF,1,680,85,1
381674,DL,41,MSP,LAX,3,1170,252,1
188119,HA,516,HNL,OGG,6,1300,37,0
65752,WN,2841,LAX,OAK,6,1065,75,0
474108,AA,731,LGA,DFW,2,615,255,0
290081,WN,344,DEN,BOS,5,1020,225,1
220895,DL,1138,STL,ATL,1,1135,99,1
113951,OO,4675,SLC,BUR,2,915,115,0
410254,OO,7020,SFO,CIC,5,745,55,1
526899,YV,7288,AUS,ORD,5,498,155,0
240315,UA,332,ORD,CMH,2,1287,78,0
413892,YV,2757,TUS,PHX,5,960,49,0
503190,XE,2724,IAH,GRK,3,1165,60,1
294651,XE,2455,EWR,PVD,5,1295,59,1
488331,WN,2464,PHX,LAS,3,395,65,0
398428,DL,1563,PVD,ATL,4,1073,182,1
504939,WN,3311,LAS,ONT,3,1295,55,1
314013,UA,319,IAD,LAX,7,504,364,0
513307,MQ,2924,BTR,DFW,4,725,90,1
158484,OO,6234,LAX,DFW,5,464,177,0
464561,FL,818,BOS,BWI,1,1079,92,1
285910,XE,2154,LBB,IAH,5,800,92,1
475735,WN,495,MCI,DAL,2,695,95,1
303469,EV,7116,ORD,DAY,6,795,71,0
153032,FL,31,MDW,ATL,4,1120,115,1
4583,MQ,3356,DFW,CVG,3,575,130,1
252067,WN,2450,SNA,SFO,3,935,80,1
96815,CO,855,PBI,EWR,1,935,168,0
536180,WN,1924,MDW,MHT,5,1015,125,1
364400,DL,2110,ATL,PWM,2,1245,155,0
70629,EV,4966,ATL,PHF,7,505,98,1
232164,FL,227,MKE,LGA,2,798,121,1
499801,MQ,4209,CLE,ORD,3,990,90,1
104369,F9,110,DEN,MSP,2,400,117,0
240805,DL,1646,PHX,ATL,3,50,212,0
446891,XE,2611,SDF,IAH,7,1134,149,0
524637,DL,1982,MEM,ATL,5,365,85,1
389962,AA,19,JFK,LAX,4,635,375,0
267843,AS,858,OGG,SEA,4,820,333,1
190820,UA,99,IAD,TPA,7,497,148,0
158701,WN,195,MDW,STL,5,475,70,0
509858,WN,851,RNO,OAK,4,545,55,1
210139,XE,2210,MAF,IAH,1,567,84,0
46930,OH,6541,CVG,MSP,5,915,130,0
344931,XE,2830,IAH,JAN,1,1165,75,0
489771,B6,305,IAD,FLL,3,469,156,1
127534,HA,144,LIH,HNL,3,715,32,0
519655,XE,2212,IAH,BTR,4,1055,61,1
283227,B6,294,LGB,SEA,5,665,161,1
82767,AA,21,JFK,LAX,7,1150,385,0
253455,YV,7308,IAD,JAX,3,1012,117,0
372353,9E,4133,BHM,MEM,3,685,74,0
386939,UA,889,LAX,SFO,4,480,96,0
380515,YV,2705,CLT,MYR,3,1105,62,0
440873,AA,1587,DFW,AUS,7,815,55,1
29901,OO,6459,DEN,DFW,4,974,111,1
432813,F9,71,DTW,DEN,7,385,189,0
197475,WN,3917,PHL,PBI,7,850,170,1
537363,AA,1507,PBI,DFW,5,1095,190,1
360051,WN,2968,SLC,PHX,2,1000,95,0
463371,OO,6323,ORD,FSD,1,1020,102,0
345995,US,1064,PHL,BUF,1,1235,68,0
339132,FL,71,ATL,FLL,1,865,110,0
503503,9E,3784,MEM,COU,3,1185,79,0
395620,DL,2949,DTW,SEA,4,930,295,0
186175,CO,1645,CLE,IAH,6,1075,184,0
400740,XE,3036,IAH,CHS,4,1195,131,0
159060,DL,1581,TUS,ATL,5,495,205,0
123400,OO,7801,SLC,TWF,3,495,60,1
4713,UA,709,ORD,DEN,3,583,167,0
518338,WN,571,MCI,STL,4,990,55,1
315106,HA,21,SEA,HNL,7,560,375,0
376332,B6,708,SJU,JFK,3,893,246,0
106870,CO,1011,EWR,IAH,2,530,255,0
457736,WN,808,CLE,BWI,1,720,75,1
21785,WN,1441,OAK,PDX,4,545,105,0
420557,DL,1606,LAX,DTW,6,545,265,1
343124,CO,1779,IAH,SAT,1,1070,61,1
318372,FL,446,ATL,MSY,7,732,96,0
174079,DL,2102,LAS,ATL,5,1410,224,0
508759,MQ,4665,LGA,ATL,4,495,165,0
385850,AA,24,SFO,JFK,4,425,325,0
275661,WN,691,DEN,PHX,4,1245,115,1
518019,WN,1033,LAS,SAN,4,975,65,1
288562,WN,335,SLC,MDW,5,940,195,1
14042,DL,1513,ATL,DTW,3,1080,125,1
90486,9E,4373,DTW,BTV,1,605,104,0
49856,XE,2494,ORD,EWR,5,1065,137,0
138259,FL,429,PNS,ATL,4,360,75,0
170980,MQ,4338,DTW,ORD,5,1110,90,0
288695,OO,6742,IND,DEN,5,949,179,0
398615,WN,1682,LAX,SMF,4,1080,80,1
484,WN,3061,LGA,MDW,3,360,150,0
176798,WN,1648,SNA,LAS,6,500,70,0
395190,WN,345,TPA,MCI,4,905,170,1
254158,FL,990,ATL,PIT,3,1046,97,0
322109,HA,280,OGG,KOA,7,935,32,0
100970,US,1888,PHL,BOS,1,1155,85,0
357811,B6,334,MCO,IAD,2,885,120,1
497608,WN,905,BNA,MCI,3,875,105,0
61948,FL,1102,CMH,RSW,6,818,150,1
333306,MQ,4016,ORD,FWA,1,560,55,0
297176,CO,733,LGA,IAH,6,449,245,0
14638,XE,2116,IAH,COS,3,1112,141,0
148886,UA,685,LGA,ORD,4,900,154,0
525226,DL,1092,TPA,DTW,5,405,165,1
345906,AS,621,LAS,PDX,1,1230,137,1
498687,WN,2181,BWI,ISP,3,930,60,1
415702,B6,285,LAS,LGB,5,1088,65,0
502088,WN,325,BUR,SJC,3,1105,65,1
24461,XE,2082,IAH,ABQ,4,685,133,0
510298,OO,6603,SFO,PSC,4,571,112,0
348095,OH,6421,EWR,CVG,2,385,131,1
207147,B6,703,JFK,SJU,1,420,227,1
138153,AA,526,SFO,DFW,4,360,215,0
448845,CO,770,IAH,SFO,7,1250,260,1
144197,AS,529,BUR,SEA,4,660,159,1
533464,WN,449,ELP,PHX,5,850,75,1
382536,WN,1171,OAK,SAN,3,1220,80,1
210520,OO,6975,ORD,FAR,1,587,111,1
411311,CO,37,EWR,MCO,5,809,171,1
457259,CO,291,MIA,IAH,1,698,172,1
535518,WN,2260,BHM,BWI,5,970,110,1
139013,UA,89,PVD,ORD,4,390,165,1
464564,OO,6563,ORD,MBS,1,1079,60,0
269180,EV,4948,MLB,ATL,4,890,101,1
209009,FL,1032,PIT,RSW,1,510,189,0
314359,EV,5007,CAE,ATL,7,520,83,0
452087,AA,1123,DFW,PHX,1,435,165,0
46891,AA,1483,RDU,DFW,5,915,195,1
255236,AA,1031,FLL,DFW,3,1105,195,1
525097,AA,876,ORD,BOS,5,395,135,0
72218,AA,2287,TUL,DFW,7,595,75,0
292932,B6,1247,BOS,CLT,5,1170,143,0
176503,XE,2246,IAH,ATL,6,482,113,0
326248,US,800,MCO,CLT,7,1150,96,0
90892,CO,16,LAX,EWR,1,625,315,1
205433,UA,455,SFO,LAS,7,1362,93,0
24095,FL,1073,TPA,CAK,4,668,139,0
471819,UA,99,IAD,TPA,2,497,148,0
127889,EV,5525,CLE,ATL,3,732,112,1
366788,WN,321,SAN,BWI,3,400,295,1
32797,UA,152,SFO,ORD,4,1125,255,0
299012,UA,202,SFO,LAX,6,544,91,0
125373,DL,1421,DTW,TPA,3,600,168,0
411845,DL,1023,ATL,IAH,5,840,138,0
19749,WN,903,OAK,HOU,4,445,225,0
23590,WN,2254,DAL,SAT,4,640,65,1
57890,WN,3007,SAN,DEN,6,580,140,0
298487,YV,2649,LAX,LAS,6,515,64,1
275698,FL,519,ATL,CMH,4,1250,90,1
136829,EV,5473,ATL,LFT,3,1227,107,0
337167,HA,296,HNL,OGG,1,759,38,1
392396,FL,654,SAT,ATL,4,760,121,0
481465,9E,4073,FWA,ATL,2,1000,114,0
146695,WN,3839,SFO,PHX,4,785,115,1
67716,AS,127,SEA,FAI,6,1290,225,0
24330,MQ,3649,MIA,CVG,4,680,160,0
231153,UA,285,IAD,SFO,2,740,367,0
438145,AA,1512,SFO,ORD,7,670,255,1
184511,US,2178,DCA,LGA,6,960,76,0
266968,CO,482,IAH,BOS,4,775,224,1
495135,WN,306,SMF,SEA,3,740,110,1
481866,EV,5449,BHM,ATL,2,1020,69,1
317938,HA,343,HNL,LIH,7,710,37,1
342072,AA,677,DFW,PDX,1,1020,255,0
